id,code,code_2,bar_code,description,notes,model,provider,provider_code,provider_order,provider_order_code,list,cost,price,discounted_price,vat,um,category,webgallery,measures,lenght,wide,height,volume,unit_weight,unit_net_weight,package_weight,size,diameter,capacity,availability_notes,expire_date,updated_date,art_area_code,art_area,art_category_code,art_category,art_subcategory_code,art_subcategory,style,features,images,lol,test,ciaone
12950,22452061,88,129503,"x web d.sx, c.el dx c2el reg. e el.cent.70 e054 beige",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:41.053,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12951,22452078,88,129510,"x web d.sx, c.el dx c2el reg. e el.cent.70 e056 bianco",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:41.067,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12952,22452092,88,129527,"x web d.sx, c.el dx c2el reg. e el.cent.70 e057 grigio",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:41.067,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
12953,22452085,88,129534,"x web d.sx, c.el dx c2el reg. e el.cent.70 e058 nero",POLVEND3,MAYA-L,"DESIGNWERK AG",DESI17,"DESIGNWERK AG",DESI17,2697.12.00,1340,2697.12.00,2697.12.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T12:46:41.083,2,"DIVANI E POLTRONE",13,"Divani modulari",,,BASIC,,Array,,,
14330,22204233,88,143301,"divano 3 posti maxi laterale penisola maxi sx con bracciolo cm.204x317x93 h88 cat.a",POLVEND3,STICK,"FABBRI SALOTTI SRL",F.LL02,"FABBRI SALOTTI SRL",F.LL02,3254.1,1557.17.00,3254.1,3254.1,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:30:13.387,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14331,22295293,88,143318,"divano maxi cm.300x151h88 tessuto beige plutone_03",POLVEND3,INFINITY,"FABBRI SALOTTI SRL",F.LL02,"FABBRI SALOTTI SRL",F.LL02,1795.08.00,906.5,1795.08.00,1795.08.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:30:13.4,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14332,22295309,88,143325,"divano maxi cm.300x151h88 tessuto tortora plutone_08",POLVEND3,INFINITY,"FABBRI SALOTTI SRL",F.LL02,"FABBRI SALOTTI SRL",F.LL02,1795.08.00,906.5,1795.08.00,1795.08.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:30:13.4,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14333,22295330,88,143332,"divano maxi cm.300x151h88 tessuto petrolio plutone_22",POLVEND3,INFINITY,"FABBRI SALOTTI SRL",F.LL02,"FABBRI SALOTTI SRL",F.LL02,1795.08.00,906.5,1795.08.00,1795.08.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:30:13.417,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14334,22295347,88,143349,"divano maxi cm.300x151h88 tessuto bianco plutone_25",POLVEND3,INFINITY,"FABBRI SALOTTI SRL",F.LL02,"FABBRI SALOTTI SRL",F.LL02,1795.08.00,906.5,1795.08.00,1795.08.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:30:13.433,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14335,22295354,88,143356,"divano maxi cm.300x151h88 tessuto grigio plutone_26",POLVEND3,INFINITY,"FABBRI SALOTTI SRL",F.LL02,"FABBRI SALOTTI SRL",F.LL02,1795.08.00,906.5,1795.08.00,1795.08.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:30:13.433,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14565,22442963,88,145657,"divano 3p composizione l280x125 cat.vip 13 petrolio",POLVEND3,GALAXY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,1385.25.00,732.04.00,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.54,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14566,22442970,88,145664,"divano 3p composizione l280x125 cat.vip 22 acciaio",POLVEND3,GALAXY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,1385.25.00,732.04.00,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.557,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14567,22442987,88,145671,"divano 3p composizione l280x125 cat.vip 26 nero",POLVEND3,GALAXY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,1385.25.00,732.04.00,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.573,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14568,22442994,88,145688,"divano 3p composizione l280x125 cat.vip 01 bianco",POLVEND3,GALAXY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,1385.25.00,732.04.00,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.573,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14569,22443007,88,145695,"divano 3p composizione l280x125 cat.vip 02 beige",POLVEND3,GALAXY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,1385.25.00,732.04.00,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.587,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14570,22443014,88,145701,"divano 3p composizione l280x125 cat.vip 04 lino scuro",POLVEND3,GALAXY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,1385.25.00,732.04.00,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.587,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14571,22443021,88,145718,"divano 3p composizione l250x140 cat.vip 13 petrolio",POLVEND3,GALAXY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,1385.25.00,732.04.00,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.603,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14572,22443038,88,145725,"divano 3p composizione l250x140 cat.vip 22 acciaio",POLVEND3,GALAXY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,1385.25.00,732.04.00,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.603,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14573,22443045,88,145732,"divano 3p composizione l250x140 cat.vip 26 nero",POLVEND3,GALAXY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,1385.25.00,732.04.00,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.62,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14574,22443052,88,145749,"divano 3p composizione l250x140 cat.vip 01 bianco",POLVEND3,GALAXY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,1385.25.00,732.04.00,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.633,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14575,22443069,88,145756,"divano 3p composizione l250x140 cat.vip 02 beige",POLVEND3,GALAXY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,1385.25.00,732.04.00,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.633,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14576,22443076,88,145763,"divano 3p composizione l250x140 cat.vip 04 lino scuro",POLVEND3,GALAXY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,1385.25.00,732.04.00,1385.25.00,1385.25.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.65,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14577,22443083,88,145770,"poltrona 106x83 h90 cat.promo austin 2 beige",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,402.04.00,215.04.00,402.04.00,402.04.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.65,2,"DIVANI E POLTRONE",11,Poltrone,,,BASIC,,Array,,,
14578,22443090,88,145787,"poltrona 106x83 h90 cat.promo austin 11 giallo",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,402.04.00,215.04.00,402.04.00,402.04.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.667,2,"DIVANI E POLTRONE",11,Poltrone,,,BASIC,,Array,,,
14579,22443106,88,145794,"poltrona 106x83 h90 cat.promo austin 14 blu",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,402.04.00,215.04.00,402.04.00,402.04.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.68,2,"DIVANI E POLTRONE",11,Poltrone,,,BASIC,,Array,,,
14580,22443113,88,145800,"poltrona 106x83 h90 cat.promo austin 17 bianco",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,402.04.00,215.04.00,402.04.00,402.04.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.68,2,"DIVANI E POLTRONE",11,Poltrone,,,BASIC,,Array,,,
14581,22443120,88,145817,"poltrona 106x83 h90 cat.promo austin 18 grig.ch",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,402.04.00,215.04.00,402.04.00,402.04.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.697,2,"DIVANI E POLTRONE",11,Poltrone,,,BASIC,,Array,,,
14582,22443137,88,145824,"poltrona 106x83 h90 cat.promo austin 19 tortora",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,402.04.00,215.04.00,402.04.00,402.04.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.697,2,"DIVANI E POLTRONE",11,Poltrone,,,BASIC,,Array,,,
14583,22443144,88,145831,"divano 2 posti 162x83 h90 cat.promo austin 2 beige",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,484.01.00,258.28.00,484.01.00,484.01.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.713,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14584,22443151,88,145848,"divano 2 posti 162x83 h90 cat.promo austin 11 giallo",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,484.01.00,258.28.00,484.01.00,484.01.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.73,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14585,22443168,88,145855,"divano 2 posti 162x83 h90 cat.promo austin 14 blu",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,484.01.00,258.28.00,484.01.00,484.01.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.73,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14586,22443175,88,145862,"divano 2 posti 162x83 h90 cat.promo austin 17 bianco",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,484.01.00,258.28.00,484.01.00,484.01.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.743,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14587,22443182,88,145879,"divano 2 posti 162x83 h90 cat.promo austin 18 grig.ch",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,484.01.00,258.28.00,484.01.00,484.01.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.743,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14588,22443199,88,145886,"divano 2 posti 162x83 h90 cat.promo austin 19 tortora",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,484.01.00,258.28.00,484.01.00,484.01.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.76,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14589,22443205,88,145893,"divano 3 posti 218x83 h90 cat.promo austin 2 beige",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,533.19.00,288.54.00,533.19.00,533.19.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.777,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14590,22443212,88,145909,"divano 3 posti 218x83 h90 cat.promo austin 11 giallo",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,533.19.00,288.54.00,533.19.00,533.19.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.777,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14591,22443229,88,145916,"divano 3 posti 218x83 h90 cat.promo austin 14 blu",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,533.19.00,288.54.00,533.19.00,533.19.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.79,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14592,22443236,88,145923,"divano 3 posti 218x83 h90 cat.promo austin 17 bianco",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,533.19.00,288.54.00,533.19.00,533.19.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.79,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14593,22443243,88,145930,"divano 3 posti 218x83 h90 cat.promo austin 18 grig.ch",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,533.19.00,288.54.00,533.19.00,533.19.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.807,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14594,22443250,88,145947,"divano 3 posti 218x83 h90 cat.promo austin 19 tortora",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,533.19.00,288.54.00,533.19.00,533.19.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.823,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14595,22443267,88,145954,"divano 3p maxi 243x83 h90 cat.promo austin 2 beige",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,565.57.00,314.58.00,565.57.00,565.57.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.823,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14596,22443274,88,145961,"divano 3p maxi 243x83 h90 cat.promo austin 11 giallo",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,565.57.00,314.58.00,565.57.00,565.57.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.837,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14597,22443281,88,145978,"divano 3p maxi 243x83 h90 cat.promo austin 14 blu",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,565.57.00,314.58.00,565.57.00,565.57.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.837,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14598,22443298,88,145985,"divano 3p maxi 243x83 h90 cat.promo austin 17 bianco",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,565.57.00,314.58.00,565.57.00,565.57.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.853,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14599,22443304,88,145992,"divano 3p maxi 243x83 h90 cat.promo austin 18 grig.ch",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,565.57.00,314.58.00,565.57.00,565.57.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.87,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14600,22443311,88,146005,"divano 3p maxi 243x83 h90 cat.promo austin 19 tortora",POLVEND3,SPEEDY,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,565.57.00,314.58.00,565.57.00,565.57.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.87,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14601,22443328,88,146012,"web poltrona 1seduta scor 110x98/135h96 cucitura tin austin 2 beige",POLVEND3,OSLO,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,615.15.00,353.51.00,615.15.00,615.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.883,2,"DIVANI E POLTRONE",11,Poltrone,,,BASIC,,Array,,,
14602,22443335,88,146029,"web poltrona 1seduta scor 110x98/135h96 cucitura tin austin 11 giallo",POLVEND3,OSLO,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,615.15.00,353.51.00,615.15.00,615.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.9,2,"DIVANI E POLTRONE",11,Poltrone,,,BASIC,,Array,,,
14603,22443342,88,146036,"web poltrona 1seduta scor 110x98/135h96 cucitura tin austin 14 blu",POLVEND3,OSLO,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,615.15.00,353.51.00,615.15.00,615.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.9,2,"DIVANI E POLTRONE",11,Poltrone,,,BASIC,,Array,,,
14604,22443359,88,146043,"web poltrona 1seduta scor 110x98/135h96 cucitura tin austin 17 bianco",POLVEND3,OSLO,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,615.15.00,353.51.00,615.15.00,615.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.917,2,"DIVANI E POLTRONE",11,Poltrone,,,BASIC,,Array,,,
14605,22443366,88,146050,"web poltrona 1seduta scor 110x98/135h96 cucitura tin austin 18 grig.ch",POLVEND3,OSLO,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,615.15.00,353.51.00,615.15.00,615.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.917,2,"DIVANI E POLTRONE",11,Poltrone,,,BASIC,,Array,,,
14606,22443373,88,146067,"web poltrona 1seduta scor 110x98/135h96 cucitura tin austin 19 tortora",POLVEND3,OSLO,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,615.15.00,353.51.00,615.15.00,615.15.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.93,2,"DIVANI E POLTRONE",11,Poltrone,,,BASIC,,Array,,,
14607,22443380,88,146074,"web divano 2p.2seduta scor 170x98/135h96 cucitura tin austin 2 beige",POLVEND3,OSLO,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,893.44.00,486.38.00,893.44.00,893.44.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.947,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14608,22443397,88,146081,"web divano 2p.2seduta scor 170x98/135h96 cucitura tin austin 11 giallo",POLVEND3,OSLO,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,893.44.00,486.38.00,893.44.00,893.44.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.947,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14609,22443403,88,146098,"web divano 2p.2seduta scor 170x98/135h96 cucitura tin austin 14 blu",POLVEND3,OSLO,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,893.44.00,486.38.00,893.44.00,893.44.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.947,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14610,22443410,88,146104,"web divano 2p.2seduta scor 170x98/135h96 cucitura tin austin 17 bianco",POLVEND3,OSLO,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,893.44.00,486.38.00,893.44.00,893.44.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.963,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14611,22443427,88,146111,"web divano 2p.2seduta scor 170x98/135h96 cucitura tin austin 18 grig.ch",POLVEND3,OSLO,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,893.44.00,486.38.00,893.44.00,893.44.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.963,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14612,22443434,88,146128,"web divano 2p.2seduta scor 170x98/135h96 cucitura tin austin 19 tortor",POLVEND3,OSLO,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,893.44.00,486.38.00,893.44.00,893.44.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.963,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14613,22443441,88,146135,"web divano 3p.maxi 3seduta scor 230x98h96 cucitura tin austin 2 beige",POLVEND3,OSLO,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,1139.34.00,645.18.00,1139.34.00,1139.34.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:56:59.98,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14614,22443458,88,146142,"web divano 3p.maxi 3seduta scor 230x98h96 cucitura tin austin 11 giall",POLVEND3,OSLO,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,1139.34.00,645.18.00,1139.34.00,1139.34.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:57:01.493,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14615,22443465,88,146159,"web divano 3p.maxi 3seduta scor 230x98h96 cucitura tin austin 14 blu",POLVEND3,OSLO,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,1139.34.00,645.18.00,1139.34.00,1139.34.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:57:01.51,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
14616,22443472,88,146166,"web divano 3p.maxi 3seduta scor 230x98h96 cucitura tin austin 17 bianc",POLVEND3,OSLO,"GAMMA SALOTTI SRL",GAMM01,"GAMMA SALOTTI SRL",GAMM01,1139.34.00,645.18.00,1139.34.00,1139.34.00,22,,Riferimento,1,,0,0,0,0,0,0,0,,0,0,,3000-12-31T00:00:00,2023-04-18T16:57:01.527,2,"DIVANI E POLTRONE",12,Divani,,,BASIC,,Array,,,
